in Hz,Spectrum in dBm
4.66312E+05,-5.92056E+01
4.66324E+05,-6.22656E+01
4.66335E+05,-6.29656E+01
4.66347E+05,-5.79256E+01
4.66358E+05,-5.37256E+01
4.66370E+05,-5.09456E+01
4.66381E+05,-4.91456E+01
4.66393E+05,-4.81656E+01
4.66404E+05,-4.79056E+01
4.66416E+05,-4.83656E+01
4.66427E+05,-4.96256E+01
4.66439E+05,-5.19256E+01
4.66450E+05,-5.56056E+01
4.66462E+05,-5.91056E+01
4.66473E+05,-5.62456E+01
4.66485E+05,-5.24656E+01
4.66496E+05,-5.00856E+01
4.66508E+05,-4.87856E+01
4.66519E+05,-4.83656E+01
4.66531E+05,-4.87056E+01
4.66542E+05,-4.98456E+01
4.66554E+05,-5.19656E+01
4.66565E+05,-5.54256E+01
4.66577E+05,-6.08856E+01
4.66588E+05,-6.28056E+01
4.66600E+05,-5.80256E+01
4.66611E+05,-5.50856E+01
4.66623E+05,-5.37656E+01
4.66634E+05,-5.36656E+01
4.66645E+05,-5.46856E+01
4.66657E+05,-5.71256E+01
4.66668E+05,-6.21256E+01
4.66680E+05,-7.73256E+01
4.66691E+05,-6.38256E+01
4.66703E+05,-5.78256E+01
4.66714E+05,-5.48856E+01
4.66726E+05,-5.33456E+01
4.66737E+05,-5.27456E+01
4.66749E+05,-5.28856E+01
4.66760E+05,-5.37256E+01
4.66772E+05,-5.53456E+01
4.66783E+05,-5.79656E+01
4.66795E+05,-6.21256E+01
4.66806E+05,-6.92656E+01
4.66818E+05,-7.05056E+01
4.66829E+05,-6.43856E+01
4.66841E+05,-6.13856E+01
4.66852E+05,-5.99456E+01
4.66864E+05,-5.94656E+01
4.66875E+05,-5.96456E+01
4.66887E+05,-6.02856E+01
4.66898E+05,-6.10456E+01
4.66910E+05,-6.17056E+01
4.66921E+05,-6.21256E+01
4.66933E+05,-6.26056E+01
4.66944E+05,-6.35656E+01
4.66956E+05,-6.55456E+01
4.66967E+05,-6.93256E+01
4.66979E+05,-7.24256E+01
4.66990E+05,-6.67456E+01
4.67002E+05,-6.19656E+01
4.67013E+05,-5.89256E+01
4.67025E+05,-5.70056E+01
4.67036E+05,-5.59656E+01
4.67048E+05,-5.56856E+01
4.67059E+05,-5.62256E+01
4.67071E+05,-5.77456E+01
4.67082E+05,-6.07856E+01
4.67094E+05,-6.72856E+01
4.67105E+05,-7.42856E+01
4.67117E+05,-6.25856E+01
4.67128E+05,-5.77256E+01
4.67140E+05,-5.49256E+01
4.67151E+05,-5.31656E+01
4.67163E+05,-5.20856E+01
4.67174E+05,-5.14856E+01
4.67186E+05,-5.12456E+01
4.67197E+05,-5.12456E+01
4.67208E+05,-5.14456E+01
4.67220E+05,-5.18056E+01
4.67231E+05,-5.23456E+01
4.67243E+05,-5.29656E+01
4.67254E+05,-5.36056E+01
4.67266E+05,-5.39656E+01
4.67277E+05,-5.37456E+01
4.67289E+05,-5.29056E+01
4.67300E+05,-5.18056E+01
4.67312E+05,-5.07856E+01
4.67323E+05,-5.00656E+01
4.67335E+05,-4.97856E+01
4.67346E+05,-5.00256E+01
4.67358E+05,-5.07856E+01
4.67369E+05,-5.23056E+01
4.67381E+05,-5.47256E+01
4.67392E+05,-5.86856E+01
4.67404E+05,-6.59256E+01
4.67415E+05,-7.07056E+01
4.67427E+05,-6.31456E+01
4.67438E+05,-6.03056E+01
4.67450E+05,-5.98856E+01
4.67461E+05,-6.16656E+01
4.67473E+05,-6.71656E+01
4.67484E+05,-7.26856E+01
4.67496E+05,-6.15856E+01
4.67507E+05,-5.65456E+01
4.67519E+05,-5.37256E+01
4.67530E+05,-5.21656E+01
4.67542E+05,-5.15456E+01
4.67553E+05,-5.18456E+01
4.67565E+05,-5.31056E+01
4.67576E+05,-5.56656E+01
4.67588E+05,-6.01656E+01
4.67599E+05,-6.29056E+01
4.67611E+05,-5.77456E+01
4.67622E+05,-5.38256E+01
4.67634E+05,-5.15856E+01
4.67645E+05,-5.04656E+01
4.67657E+05,-5.02456E+01
4.67668E+05,-5.08856E+01
4.67680E+05,-5.25256E+01
4.67691E+05,-5.56456E+01
4.67703E+05,-6.18056E+01
4.67714E+05,-7.14856E+01
4.67726E+05,-6.00256E+01
4.67737E+05,-5.54256E+01
4.67749E+05,-5.31856E+01
4.67760E+05,-5.23056E+01
4.67772E+05,-5.23456E+01
4.67783E+05,-5.32256E+01
4.67794E+05,-5.50056E+01
4.67806E+05,-5.74456E+01
4.67817E+05,-5.93656E+01
4.67829E+05,-5.87656E+01
4.67840E+05,-5.70056E+01
4.67852E+05,-5.57856E+01
4.67863E+05,-5.55256E+01
4.67875E+05,-5.62856E+01
4.67886E+05,-5.83656E+01
4.67898E+05,-6.25856E+01
4.67909E+05,-7.39656E+01
4.67921E+05,-6.91656E+01
4.67932E+05,-6.16656E+01
4.67944E+05,-5.85856E+01
4.67955E+05,-5.73856E+01
4.67967E+05,-5.75256E+01
4.67978E+05,-5.89656E+01
4.67990E+05,-6.19656E+01
4.68001E+05,-6.54456E+01
4.68013E+05,-6.26856E+01
4.68024E+05,-5.83856E+01
4.68036E+05,-5.55456E+01
4.68047E+05,-5.38456E+01
4.68059E+05,-5.29856E+01
4.68070E+05,-5.28256E+01
4.68082E+05,-5.32856E+01
4.68093E+05,-5.43256E+01
4.68105E+05,-5.59256E+01
4.68116E+05,-5.79856E+01
4.68128E+05,-6.02256E+01
4.68139E+05,-6.20056E+01
4.68151E+05,-6.31056E+01
4.68162E+05,-6.40256E+01
4.68174E+05,-6.55056E+01
4.68185E+05,-6.76456E+01
4.68197E+05,-6.84456E+01
4.68208E+05,-6.60256E+01
4.68220E+05,-6.32056E+01
4.68231E+05,-6.13456E+01
4.68243E+05,-6.03856E+01
4.68254E+05,-6.02256E+01
4.68266E+05,-6.05056E+01
4.68277E+05,-6.06456E+01
4.68289E+05,-5.97656E+01
4.68300E+05,-5.80256E+01
4.68312E+05,-5.61256E+01
4.68323E+05,-5.45856E+01
4.68335E+05,-5.35256E+01
4.68346E+05,-5.29256E+01
4.68357E+05,-5.27856E+01
4.68369E+05,-5.30656E+01
4.68380E+05,-5.37256E+01
4.68392E+05,-5.47656E+01
4.68403E+05,-5.62056E+01
4.68415E+05,-5.80456E+01
4.68426E+05,-6.04656E+01
4.68438E+05,-6.36656E+01
4.68449E+05,-6.67856E+01
4.68461E+05,-6.52456E+01
4.68472E+05,-6.12456E+01
4.68484E+05,-5.80456E+01
4.68495E+05,-5.57856E+01
4.68507E+05,-5.42856E+01
4.68518E+05,-5.33856E+01
4.68530E+05,-5.30656E+01
4.68541E+05,-5.32656E+01
4.68553E+05,-5.40056E+01
4.68564E+05,-5.52856E+01
4.68576E+05,-5.70656E+01
4.68587E+05,-5.90256E+01
4.68599E+05,-6.03856E+01
4.68610E+05,-6.06056E+01
4.68622E+05,-6.04056E+01
4.68633E+05,-6.07256E+01
4.68645E+05,-6.22656E+01
4.68656E+05,-6.59256E+01
4.68668E+05,-7.16656E+01
4.68679E+05,-6.48856E+01
4.68691E+05,-5.91056E+01
4.68702E+05,-5.55256E+01
4.68714E+05,-5.31456E+01
4.68725E+05,-5.15856E+01
4.68737E+05,-5.05856E+01
4.68748E+05,-5.00656E+01
4.68760E+05,-4.99456E+01
4.68771E+05,-5.01656E+01
4.68783E+05,-5.07056E+01
4.68794E+05,-5.15256E+01
4.68806E+05,-5.25856E+01
4.68817E+05,-5.39256E+01
4.68829E+05,-5.55056E+01
4.68840E+05,-5.73256E+01
4.68852E+05,-5.94256E+01
4.68863E+05,-6.18056E+01
4.68875E+05,-6.45256E+01
4.68886E+05,-6.75656E+01
4.68898E+05,-7.09056E+01
4.68909E+05,-7.41856E+01
4.68921E+05,-7.44456E+01
4.68932E+05,-7.07056E+01
4.68943E+05,-6.67856E+01
4.68955E+05,-6.37856E+01
4.68966E+05,-6.15856E+01
4.68978E+05,-6.00856E+01
4.68989E+05,-5.92256E+01
4.69001E+05,-5.89656E+01
4.69012E+05,-5.93056E+01
4.69024E+05,-6.03056E+01
4.69035E+05,-6.19656E+01
4.69047E+05,-6.39456E+01
4.69058E+05,-6.49856E+01
4.69070E+05,-6.36856E+01
4.69081E+05,-6.14856E+01
4.69093E+05,-5.95856E+01
4.69104E+05,-5.82056E+01
4.69116E+05,-5.72856E+01
4.69127E+05,-5.67456E+01
4.69139E+05,-5.64856E+01
4.69150E+05,-5.63856E+01
4.69162E+05,-5.63856E+01
4.69173E+05,-5.63456E+01
4.69185E+05,-5.60856E+01
4.69196E+05,-5.55256E+01
4.69208E+05,-5.46656E+01
4.69219E+05,-5.36056E+01
4.69231E+05,-5.26056E+01
4.69242E+05,-5.18056E+01
4.69254E+05,-5.12656E+01
4.69265E+05,-5.11456E+01
4.69277E+05,-5.14456E+01
4.69288E+05,-5.23456E+01
4.69300E+05,-5.39456E+01
4.69311E+05,-5.66656E+01
4.69323E+05,-6.15856E+01
4.69334E+05,-7.55256E+01
4.69346E+05,-6.58856E+01
4.69357E+05,-5.91656E+01
4.69369E+05,-5.60056E+01
4.69380E+05,-5.42856E+01
4.69392E+05,-5.34456E+01
4.69403E+05,-5.32056E+01
4.69415E+05,-5.33256E+01
4.69426E+05,-5.36456E+01
4.69438E+05,-5.39456E+01
4.69449E+05,-5.41056E+01
4.69461E+05,-5.41856E+01
4.69472E+05,-5.43256E+01
4.69484E+05,-5.47856E+01
4.69495E+05,-5.57656E+01
4.69507E+05,-5.75056E+01
4.69518E+05,-6.03856E+01
4.69529E+05,-6.53456E+01
4.69541E+05,-7.42256E+01
4.69552E+05,-6.81456E+01
4.69564E+05,-6.29056E+01
4.69575E+05,-6.02856E+01
4.69587E+05,-5.87856E+01
4.69598E+05,-5.78656E+01
4.69610E+05,-5.70856E+01
4.69621E+05,-5.62256E+01
4.69633E+05,-5.53256E+01
4.69644E+05,-5.45256E+01
4.69656E+05,-5.40456E+01
4.69667E+05,-5.40056E+01
4.69679E+05,-5.45456E+01
4.69690E+05,-5.58056E+01
4.69702E+05,-5.81256E+01
4.69713E+05,-6.23056E+01
4.69725E+05,-7.20056E+01
4.69736E+05,-7.00456E+01
4.69748E+05,-6.20056E+01
4.69759E+05,-5.84456E+01
4.69771E+05,-5.65456E+01
4.69782E+05,-5.56056E+01
4.69794E+05,-5.53656E+01
4.69805E+05,-5.55656E+01
4.69817E+05,-5.60256E+01
4.69828E+05,-5.65656E+01
4.69840E+05,-5.68856E+01
4.69851E+05,-5.68856E+01
4.69863E+05,-5.65656E+01
4.69874E+05,-5.60056E+01
4.69886E+05,-5.52656E+01
4.69897E+05,-5.44456E+01
4.69909E+05,-5.36456E+01
4.69920E+05,-5.29656E+01
4.69932E+05,-5.25456E+01
4.69943E+05,-5.24456E+01
4.69955E+05,-5.27856E+01
4.69966E+05,-5.36456E+01
4.69978E+05,-5.51656E+01
4.69989E+05,-5.75256E+01
4.70001E+05,-6.06456E+01
4.70012E+05,-6.24856E+01
4.70024E+05,-6.03056E+01
4.70035E+05,-5.74256E+01
4.70047E+05,-5.54056E+01
4.70058E+05,-5.41856E+01
4.70070E+05,-5.36056E+01
4.70081E+05,-5.35456E+01
4.70092E+05,-5.38856E+01
4.70104E+05,-5.44856E+01
4.70115E+05,-5.51456E+01
4.70127E+05,-5.54456E+01
4.70138E+05,-5.51256E+01
4.70150E+05,-5.41656E+01
4.70161E+05,-5.28856E+01
4.70173E+05,-5.16256E+01
4.70184E+05,-5.05656E+01
4.70196E+05,-4.97456E+01
4.70207E+05,-4.92856E+01
4.70219E+05,-4.92056E+01
4.70230E+05,-4.95656E+01
4.70242E+05,-5.04456E+01
4.70253E+05,-5.19656E+01
4.70265E+05,-5.43456E+01
4.70276E+05,-5.76056E+01
4.70288E+05,-5.96456E+01
4.70299E+05,-5.72256E+01
4.70311E+05,-5.40856E+01
4.70322E+05,-5.18856E+01
4.70334E+05,-5.05056E+01
4.70345E+05,-4.97856E+01
4.70357E+05,-4.96056E+01
4.70368E+05,-4.98856E+01
4.70380E+05,-5.05256E+01
4.70391E+05,-5.14856E+01
4.70403E+05,-5.25056E+01
4.70414E+05,-5.34456E+01
4.70426E+05,-5.40456E+01
4.70437E+05,-5.42256E+01
4.70449E+05,-5.40856E+01
4.70460E+05,-5.37256E+01
4.70472E+05,-5.32456E+01
4.70483E+05,-5.26656E+01
4.70495E+05,-5.20856E+01
4.70506E+05,-5.15456E+01
4.70518E+05,-5.11456E+01
4.70529E+05,-5.09056E+01
4.70541E+05,-5.09456E+01
4.70552E+05,-5.12656E+01
4.70564E+05,-5.18856E+01
4.70575E+05,-5.27856E+01
4.70587E+05,-5.40056E+01
4.70598E+05,-5.55056E+01
4.70610E+05,-5.72456E+01
4.70621E+05,-5.89656E+01
4.70633E+05,-6.02056E+01
4.70644E+05,-6.04656E+01
4.70656E+05,-5.99656E+01
4.70667E+05,-5.92856E+01
4.70678E+05,-5.88856E+01
4.70690E+05,-5.89856E+01
4.70701E+05,-5.97256E+01
4.70713E+05,-6.11656E+01
4.70724E+05,-6.31056E+01
4.70736E+05,-6.41256E+01
4.70747E+05,-6.24456E+01
4.70759E+05,-5.98656E+01
4.70770E+05,-5.78056E+01
4.70782E+05,-5.65056E+01
4.70793E+05,-5.59256E+01
4.70805E+05,-5.59856E+01
4.70816E+05,-5.66456E+01
4.70828E+05,-5.77656E+01
4.70839E+05,-5.89856E+01
4.70851E+05,-5.95656E+01
4.70862E+05,-5.91656E+01
4.70874E+05,-5.83456E+01
4.70885E+05,-5.78056E+01
4.70897E+05,-5.79056E+01
4.70908E+05,-5.88256E+01
4.70920E+05,-6.07656E+01
4.70931E+05,-6.42056E+01
4.70943E+05,-6.97256E+01
4.70954E+05,-7.12456E+01
4.70966E+05,-6.67656E+01
4.70977E+05,-6.43056E+01
4.70989E+05,-6.33456E+01
4.71000E+05,-6.26456E+01
4.71012E+05,-6.08256E+01
4.71023E+05,-5.79856E+01
4.71035E+05,-5.52256E+01
4.71046E+05,-5.30256E+01
4.71058E+05,-5.15256E+01
4.71069E+05,-5.06056E+01
4.71081E+05,-5.03056E+01
4.71092E+05,-5.06656E+01
4.71104E+05,-5.17856E+01
4.71115E+05,-5.38256E+01
4.71127E+05,-5.73856E+01
4.71138E+05,-6.34656E+01
4.71150E+05,-6.46856E+01
4.71161E+05,-5.87456E+01
4.71173E+05,-5.54456E+01
4.71184E+05,-5.38256E+01
4.71196E+05,-5.33256E+01
4.71207E+05,-5.38056E+01
4.71219E+05,-5.52856E+01
4.71230E+05,-5.81656E+01
4.71242E+05,-6.34256E+01
4.71253E+05,-7.14856E+01
4.71264E+05,-6.41256E+01
4.71276E+05,-5.95056E+01
4.71287E+05,-5.72456E+01
4.71299E+05,-5.62456E+01
4.71310E+05,-5.60856E+01
4.71322E+05,-5.64656E+01
4.71333E+05,-5.70856E+01
4.71345E+05,-5.77056E+01
4.71356E+05,-5.81856E+01
4.71368E+05,-5.86856E+01
4.71379E+05,-5.96656E+01
4.71391E+05,-6.17056E+01
4.71402E+05,-6.57656E+01
4.71414E+05,-7.22256E+01
4.71425E+05,-6.57856E+01
4.71437E+05,-6.03056E+01
4.71448E+05,-5.71656E+01
4.71460E+05,-5.53456E+01
4.71471E+05,-5.44656E+01
4.71483E+05,-5.43656E+01
4.71494E+05,-5.49256E+01
4.71506E+05,-5.61056E+01
4.71517E+05,-5.76856E+01
4.71529E+05,-5.88856E+01
4.71540E+05,-5.88456E+01
4.71552E+05,-5.78656E+01
4.71563E+05,-5.69456E+01
4.71575E+05,-5.65856E+01
4.71586E+05,-5.69056E+01
4.71598E+05,-5.79656E+01
4.71609E+05,-5.97856E+01
4.71621E+05,-6.20856E+01
4.71632E+05,-6.34856E+01
4.71644E+05,-6.25056E+01
4.71655E+05,-6.04656E+01
4.71667E+05,-5.86056E+01
4.71678E+05,-5.69456E+01
4.71690E+05,-5.54256E+01
4.71701E+05,-5.39256E+01
4.71713E+05,-5.26056E+01
4.71724E+05,-5.15456E+01
4.71736E+05,-5.08456E+01
4.71747E+05,-5.06056E+01
4.71759E+05,-5.09056E+01
4.71770E+05,-5.18856E+01
4.71782E+05,-5.37456E+01
4.71793E+05,-5.69656E+01
4.71805E+05,-6.18856E+01
4.71816E+05,-6.15456E+01
4.71827E+05,-5.63656E+01
4.71839E+05,-5.28856E+01
4.71850E+05,-5.07256E+01
4.71862E+05,-4.94256E+01
4.71873E+05,-4.87256E+01
4.71885E+05,-4.85456E+01
4.71896E+05,-4.88056E+01
4.71908E+05,-4.94256E+01
4.71919E+05,-5.03656E+01
4.71931E+05,-5.15256E+01
4.71942E+05,-5.27856E+01
4.71954E+05,-5.39856E+01
4.71965E+05,-5.48856E+01
4.71977E+05,-5.53856E+01
4.71988E+05,-5.55456E+01
4.72000E+05,-5.55256E+01
4.72011E+05,-5.54856E+01
4.72023E+05,-5.55056E+01
4.72034E+05,-5.56856E+01
4.72046E+05,-5.60656E+01
4.72057E+05,-5.66656E+01
4.72069E+05,-5.75256E+01
4.72080E+05,-5.86056E+01
4.72092E+05,-5.99456E+01
4.72103E+05,-6.16656E+01
4.72115E+05,-6.39456E+01
4.72126E+05,-6.71856E+01
4.72138E+05,-6.95056E+01
4.72149E+05,-6.58856E+01
4.72161E+05,-6.14856E+01
4.72172E+05,-5.82256E+01
4.72184E+05,-5.59456E+01
4.72195E+05,-5.43856E+01
4.72207E+05,-5.34456E+01
4.72218E+05,-5.30656E+01
4.72230E+05,-5.32056E+01
4.72241E+05,-5.38256E+01
4.72253E+05,-5.49656E+01
4.72264E+05,-5.65456E+01
4.72276E+05,-5.83256E+01
4.72287E+05,-5.98456E+01
4.72299E+05,-6.06656E+01
4.72310E+05,-6.10056E+01
4.72322E+05,-6.15256E+01
4.72333E+05,-6.23056E+01
4.72345E+05,-6.24656E+01
4.72356E+05,-6.06656E+01
4.72368E+05,-5.78256E+01
4.72379E+05,-5.52656E+01
4.72391E+05,-5.33456E+01
4.72402E+05,-5.20856E+01
4.72413E+05,-5.13856E+01
4.72425E+05,-5.12456E+01
4.72436E+05,-5.17056E+01
4.72448E+05,-5.28456E+01
4.72459E+05,-5.49256E+01
4.72471E+05,-5.84456E+01
4.72482E+05,-6.50856E+01
4.72494E+05,-6.73256E+01
4.72505E+05,-5.96056E+01
4.72517E+05,-5.55056E+01
4.72528E+05,-5.30856E+01
4.72540E+05,-5.16656E+01
4.72551E+05,-5.09456E+01
4.72563E+05,-5.08256E+01
4.72574E+05,-5.12656E+01
4.72586E+05,-5.23456E+01
4.72597E+05,-5.41056E+01
4.72609E+05,-5.64456E+01
4.72620E+05,-5.81056E+01
4.72632E+05,-5.68856E+01
4.72643E+05,-5.43856E+01
4.72655E+05,-5.23656E+01
4.72666E+05,-5.11056E+01
4.72678E+05,-5.06056E+01
4.72689E+05,-5.08256E+01
4.72701E+05,-5.19256E+01
4.72712E+05,-5.40856E+01
4.72724E+05,-5.80456E+01
4.72735E+05,-6.37856E+01
4.72747E+05,-5.98656E+01
4.72758E+05,-5.46656E+01
4.72770E+05,-5.16256E+01
4.72781E+05,-4.97656E+01
4.72793E+05,-4.87456E+01
4.72804E+05,-4.84056E+01
4.72816E+05,-4.85856E+01
4.72827E+05,-4.92856E+01
4.72839E+05,-5.05056E+01
4.72850E+05,-5.22256E+01
4.72862E+05,-5.45056E+01
4.72873E+05,-5.74256E+01
4.72885E+05,-6.11056E+01
4.72896E+05,-6.56256E+01
4.72908E+05,-6.87256E+01
4.72919E+05,-6.59656E+01
4.72931E+05,-6.23656E+01
4.72942E+05,-5.97656E+01
4.72954E+05,-5.80256E+01
4.72965E+05,-5.70656E+01
4.72977E+05,-5.67656E+01
4.72988E+05,-5.70656E+01
4.72999E+05,-5.77256E+01
4.73011E+05,-5.81456E+01
4.73022E+05,-5.74856E+01
4.73034E+05,-5.59056E+01
4.73045E+05,-5.42256E+01
4.73057E+05,-5.29056E+01
4.73068E+05,-5.21256E+01
4.73080E+05,-5.18856E+01
4.73091E+05,-5.21656E+01
4.73103E+05,-5.28856E+01
4.73114E+05,-5.38656E+01
4.73126E+05,-5.46456E+01
4.73137E+05,-5.46856E+01
4.73149E+05,-5.40056E+01
4.73160E+05,-5.31256E+01
4.73172E+05,-5.25256E+01
4.73183E+05,-5.24256E+01
4.73195E+05,-5.29256E+01
4.73206E+05,-5.41456E+01
4.73218E+05,-5.63656E+01
4.73229E+05,-6.01656E+01
4.73241E+05,-6.77056E+01
4.73252E+05,-7.03256E+01
4.73264E+05,-6.17856E+01
4.73275E+05,-5.78056E+01
4.73287E+05,-5.56056E+01
4.73298E+05,-5.43056E+01
4.73310E+05,-5.36256E+01
4.73321E+05,-5.33656E+01
4.73333E+05,-5.34456E+01
4.73344E+05,-5.37856E+01
4.73356E+05,-5.43056E+01
4.73367E+05,-5.49056E+01
4.73379E+05,-5.53456E+01
4.73390E+05,-5.53456E+01
4.73402E+05,-5.48256E+01
4.73413E+05,-5.39656E+01
4.73425E+05,-5.30656E+01
4.73436E+05,-5.23456E+01
4.73448E+05,-5.18856E+01
4.73459E+05,-5.17856E+01
4.73471E+05,-5.19656E+01
4.73482E+05,-5.25456E+01
4.73494E+05,-5.34256E+01
4.73505E+05,-5.46056E+01
4.73517E+05,-5.59656E+01
4.73528E+05,-5.73456E+01
4.73540E+05,-5.84456E+01
4.73551E+05,-5.89856E+01
4.73562E+05,-5.89256E+01
4.73574E+05,-5.84256E+01
4.73585E+05,-5.77856E+01
4.73597E+05,-5.72256E+01
4.73608E+05,-5.68656E+01
4.73620E+05,-5.68056E+01
4.73631E+05,-5.71256E+01
4.73643E+05,-5.78656E+01
4.73654E+05,-5.91056E+01
4.73666E+05,-6.07656E+01
4.73677E+05,-6.22656E+01
4.73689E+05,-6.20856E+01
4.73700E+05,-5.99056E+01
4.73712E+05,-5.72656E+01
4.73723E+05,-5.48856E+01
4.73735E+05,-5.29056E+01
4.73746E+05,-5.13456E+01
4.73758E+05,-5.00856E+01
4.73769E+05,-4.92456E+01
4.73781E+05,-4.87456E+01
4.73792E+05,-4.86456E+01
4.73804E+05,-4.89456E+01
4.73815E+05,-4.96456E+01
4.73827E+05,-5.07656E+01
4.73838E+05,-5.21656E+01
4.73850E+05,-5.34856E+01
4.73861E+05,-5.41656E+01
4.73873E+05,-5.40056E+01
4.73884E+05,-5.35256E+01
4.73896E+05,-5.33256E+01
4.73907E+05,-5.36456E+01
4.73919E+05,-5.45056E+01
4.73930E+05,-5.54056E+01
4.73942E+05,-5.51256E+01
4.73953E+05,-5.33656E+01
4.73965E+05,-5.13056E+01
4.73976E+05,-4.96656E+01
4.73988E+05,-4.86456E+01
4.73999E+05,-4.83056E+01
4.74011E+05,-4.86656E+01
4.74022E+05,-4.98456E+01
4.74034E+05,-5.21256E+01
4.74045E+05,-5.61656E+01
4.74057E+05,-6.42056E+01
4.74068E+05,-6.22656E+01
4.74080E+05,-5.57256E+01
4.74091E+05,-5.26056E+01
4.74103E+05,-5.11456E+01
4.74114E+05,-5.07856E+01
4.74126E+05,-5.14056E+01
4.74137E+05,-5.30456E+01
4.74148E+05,-5.60456E+01
4.74160E+05,-6.11456E+01
4.74171E+05,-6.57856E+01
4.74183E+05,-6.12656E+01
4.74194E+05,-5.80856E+01
4.74206E+05,-5.69656E+01
4.74217E+05,-5.74056E+01
4.74229E+05,-5.90056E+01
4.74240E+05,-5.98456E+01
4.74252E+05,-5.72456E+01
4.74263E+05,-5.38256E+01
4.74275E+05,-5.12656E+01
4.74286E+05,-4.95856E+01
4.74298E+05,-4.86256E+01
4.74309E+05,-4.82856E+01
4.74321E+05,-4.85056E+01
4.74332E+05,-4.92256E+01
4.74344E+05,-5.03256E+01
4.74355E+05,-5.15856E+01
4.74367E+05,-5.27056E+01
4.74378E+05,-5.34056E+01
4.74390E+05,-5.38456E+01
4.74401E+05,-5.44256E+01
4.74413E+05,-5.55256E+01
4.74424E+05,-5.73856E+01
4.74436E+05,-5.94856E+01
4.74447E+05,-5.95856E+01
4.74459E+05,-5.72056E+01
4.74470E+05,-5.48656E+01
4.74482E+05,-5.33456E+01
4.74493E+05,-5.26656E+01
4.74505E+05,-5.27456E+01
4.74516E+05,-5.36456E+01
4.74528E+05,-5.53856E+01
4.74539E+05,-5.82056E+01
4.74551E+05,-6.23656E+01
4.74562E+05,-6.79256E+01
4.74574E+05,-7.02256E+01
4.74585E+05,-6.82256E+01
4.74597E+05,-6.61856E+01
4.74608E+05,-6.28656E+01
4.74620E+05,-5.89256E+01
4.74631E+05,-5.55856E+01
4.74643E+05,-5.31056E+01
4.74654E+05,-5.14456E+01
4.74666E+05,-5.05056E+01
4.74677E+05,-5.02256E+01
4.74689E+05,-5.06456E+01
4.74700E+05,-5.18056E+01
4.74711E+05,-5.38056E+01
4.74723E+05,-5.66656E+01
4.74734E+05,-5.92856E+01
4.74746E+05,-5.91056E+01
4.74757E+05,-5.74256E+01
4.74769E+05,-5.66056E+01
4.74780E+05,-5.72056E+01
4.74792E+05,-5.96456E+01
4.74803E+05,-6.31056E+01
4.74815E+05,-5.92656E+01
4.74826E+05,-5.39656E+01
4.74838E+05,-5.04456E+01
4.74849E+05,-4.81256E+01
4.74861E+05,-4.67056E+01
4.74872E+05,-4.59656E+01
4.74884E+05,-4.58656E+01
4.74895E+05,-4.63856E+01
4.74907E+05,-4.75656E+01
4.74918E+05,-4.95256E+01
4.74930E+05,-5.23656E+01
4.74941E+05,-5.54256E+01
4.74953E+05,-5.57856E+01
4.74964E+05,-5.34656E+01
4.74976E+05,-5.14456E+01
4.74987E+05,-5.02456E+01
4.74999E+05,-4.98656E+01
4.75010E+05,-5.01456E+01
4.75022E+05,-5.09856E+01
4.75033E+05,-5.22256E+01
4.75045E+05,-5.35456E+01
4.75056E+05,-5.44456E+01
4.75068E+05,-5.46056E+01
4.75079E+05,-5.43256E+01
4.75091E+05,-5.42056E+01
4.75102E+05,-5.45856E+01
4.75114E+05,-5.57656E+01
4.75125E+05,-5.80856E+01
4.75137E+05,-6.25256E+01
4.75148E+05,-7.07256E+01
4.75160E+05,-6.35056E+01
4.75171E+05,-5.76256E+01
4.75183E+05,-5.42656E+01
4.75194E+05,-5.22256E+01
4.75206E+05,-5.09856E+01
4.75217E+05,-5.04456E+01
4.75229E+05,-5.05656E+01
4.75240E+05,-5.14056E+01
4.75252E+05,-5.31856E+01
4.75263E+05,-5.64856E+01
4.75275E+05,-6.35056E+01
4.75286E+05,-7.26456E+01
4.75297E+05,-5.90856E+01
4.75309E+05,-5.44656E+01
4.75320E+05,-5.20456E+01
4.75332E+05,-5.08456E+01
4.75343E+05,-5.05656E+01
4.75355E+05,-5.10456E+01
4.75366E+05,-5.24056E+01
4.75378E+05,-5.48856E+01
4.75389E+05,-5.92056E+01
4.75401E+05,-6.75256E+01
4.75412E+05,-6.63856E+01
4.75424E+05,-6.00656E+01
4.75435E+05,-5.72456E+01
4.75447E+05,-5.60856E+01
4.75458E+05,-5.58656E+01
4.75470E+05,-5.60856E+01
4.75481E+05,-5.60656E+01
4.75493E+05,-5.53056E+01
4.75504E+05,-5.40256E+01
4.75516E+05,-5.27856E+01
4.75527E+05,-5.18856E+01
4.75539E+05,-5.13856E+01
4.75550E+05,-5.12456E+01
4.75562E+05,-5.13456E+01
4.75573E+05,-5.15456E+01
4.75585E+05,-5.16656E+01
4.75596E+05,-5.17456E+01
4.75608E+05,-5.18456E+01
4.75619E+05,-5.22256E+01
4.75631E+05,-5.30456E+01
4.75642E+05,-5.46856E+01
4.75654E+05,-5.75656E+01
4.75665E+05,-6.24656E+01
4.75677E+05,-6.45656E+01
4.75688E+05,-5.89256E+01
4.75700E+05,-5.50256E+01
4.75711E+05,-5.27056E+01
4.75723E+05,-5.13856E+01
4.75734E+05,-5.07656E+01
4.75746E+05,-5.06456E+01
